fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1.1750000000000007,-0.52,-0.27272727272727276,1.1428571428571423,0.8421052631578946,-0.25,0.11627906976744186,0.6363636363636226,1.5789473684210522,1.6470588235294126,2.0,8
0.575,-0.52,0.18181818181818182,-0.5714285714285715,0.9473684210526264,0.5625,0.6511627906976745,1.045454545454541,-0.7894736842105261,-1.0000000000000002,-0.6666666666666666,5
0.8749999999999999,0.1200000000000001,-0.030303030303030335,0.28571428571428525,-0.05263157894736846,0.5625,-0.046511627906976744,0.4090909090909183,-1.0,-0.11764705882352956,-0.3333333333333333,5
0.02499999999999992,0.6799999999999997,-0.7575757575757577,1.1428571428571423,0.7368421052631577,-0.6875,-0.37209302325581395,0.9909090909090817,-0.05263157894736965,-0.4117647058823528,-0.39999999999999974,5
-1.0250000000000004,-1.2000000000000002,-0.7272727272727273,-0.5714285714285715,-2.0000000000000053,0.0,-0.3488372093023256,-1.8727272727272957,0.3684210526315782,0.5882352941176472,0.6000000000000002,6
-0.02499999999999992,0.7199999999999998,-0.7575757575757577,-0.4285714285714288,1.31578947368421,-0.0625,-0.23255813953488372,-0.04545454545454087,0.0,0.3529411764705887,-0.2666666666666669,5
0.12499999999999961,-0.8400000000000001,0.21212121212121215,-0.2857142857142859,-0.6842105263157893,-0.375,-0.5116279069767442,-0.9090909090909183,-0.21052631578947392,0.9411764705882358,0.7333333333333331,7
-0.32500000000000034,0.7199999999999998,-0.7575757575757577,0.0,-1.105263157894742,0.0,-0.046511627906976744,-0.9,0.3684210526315782,-0.05882352941176478,1.133333333333334,6
1.1750000000000007,-0.96,0.9696969696969696,0.28571428571428525,-1.3157894736842104,-0.5625,-0.46511627906976744,0.8636363636363774,-0.7368421052631587,-0.8235294117647063,0.6000000000000002,4
0.4750000000000003,0.16000000000000014,-0.21212121212121215,-0.4285714285714288,-0.2631578947368423,-0.25,0.046511627906976744,0.09090909090908174,-0.7368421052631587,1.823529411764707,-0.39999999999999974,6
1.425000000000001,-0.08000000000000007,0.9090909090909093,0.0,-0.10526315789473692,-0.0625,-0.2558139534883721,0.9545454545454591,-0.6842105263157892,-0.05882352941176478,-0.4666666666666662,6
0.02499999999999992,1.2799999999999998,-0.5454545454545455,0.4285714285714282,0.3684210526315785,-0.3125,-0.6046511627906976,-0.8818181818182139,0.3157894736842109,-0.4117647058823528,-0.06666666666666643,7
-0.9250000000000007,0.6799999999999997,-0.030303030303030335,0.14285714285714232,-0.05263157894736846,-0.6875,-0.5813953488372093,-0.681818181818214,1.210526315789474,0.7647058823529416,-0.2666666666666669,6
0.4750000000000003,-0.28,0.4242424242424243,-1.0,-1.5263157894736838,-0.8125,-0.7441860465116279,0.6272727272727043,0.052631578947367315,0.6470588235294119,0.6000000000000002,5
-0.0750000000000002,-0.44000000000000017,0.12121212121212116,-0.14285714285714296,1.31578947368421,-0.625,-0.6511627906976745,0.0,-0.2631578947368436,0.7058823529411767,1.133333333333334,7
0.6249999999999998,0.08000000000000007,0.030303030303030335,0.14285714285714232,0.15789473684210026,0.4375,1.813953488372093,0.5909090909090817,-1.0,0.17647058823529435,-0.6000000000000002,5
-0.4750000000000003,0.3999999999999999,-0.5757575757575758,-0.4285714285714288,-0.15789473684210537,0.6875,0.4418604651162791,0.3636363636363774,0.15789473684210428,0.7647058823529416,-0.3333333333333333,6
-0.42500000000000043,-0.6400000000000001,0.1515151515151515,-0.5714285714285715,0.10526315789473692,0.5,0.18604651162790697,0.5,0.47368421052631515,-0.5294117647058824,0.13333333333333405,6
0.3749999999999997,0.23999999999999977,-0.12121212121212126,0.4285714285714282,0.9473684210526264,0.125,1.0930232558139534,-0.33636363636367306,-0.6315789473684218,0.4117647058823535,-0.6000000000000002,5
2.025000000000001,-0.8400000000000001,0.7272727272727273,0.8571428571428564,0.6315789473684208,-0.4375,-0.32558139534883723,0.9090909090909183,-1.4210526315789478,1.176470588235295,0.39999999999999974,6
0.3249999999999999,-0.48,-0.4242424242424243,-0.4285714285714288,-0.7368421052631577,-0.8125,-0.813953488372093,0.4318181818181887,-1.105263157894737,-0.8235294117647063,0.39999999999999974,5
-0.2250000000000002,-0.08000000000000007,-0.6969696969696971,0.5714285714285712,-0.10526315789473692,0.0625,-0.09302325581395349,-0.3772727272727296,0.3157894736842109,1.8823529411764717,0.0,6
2.025000000000001,-0.40000000000000013,0.7272727272727273,16.857142857142854,0.3684210526315785,-0.625,-0.046511627906976744,2.454545454545459,0.5789473684210521,0.8235294117647063,1.0,6
-0.0750000000000002,-0.32000000000000006,0.12121212121212116,0.8571428571428564,1.0,0.1875,0.3488372093023256,-0.3636363636363774,0.10526315789473696,-0.11764705882352956,-0.39999999999999974,3
0.2250000000000002,-0.16000000000000014,0.5151515151515151,0.5714285714285712,1.421052631578947,-0.6875,-0.5813953488372093,-0.09090909090908174,-0.7894736842105261,2.6470588235294135,-0.39999999999999974,5
-0.42500000000000043,1.06,-0.7575757575757577,0.4285714285714282,0.9473684210526264,-0.25,1.0465116279069768,-0.17272727272729566,1.0,-0.5294117647058824,1.133333333333334,7
0.02499999999999992,0.96,-0.5454545454545455,0.0,-2.0000000000000053,0.375,0.8604651162790697,0.22727272727270434,-1.0,0.4117647058823535,-0.3333333333333333,5
0.3749999999999997,-0.040000000000000036,1.0606060606060608,-0.2857142857142859,-0.2631578947368423,-0.625,-0.6046511627906976,0.2727272727272452,-0.21052631578947392,0.8823529411764711,0.0,8
-0.275,-0.8,0.4848484848484848,0.28571428571428525,0.3684210526315785,0.0,0.6511627906976745,0.2636363636363774,0.10526315789473696,0.9411764705882358,0.4666666666666674,6
-1.4750000000000008,0.3999999999999999,-0.36363636363636365,-0.4285714285714288,0.7368421052631577,-0.125,-0.046511627906976744,-1.8727272727272957,1.6842105263157892,-0.29411764705882326,0.0,6
-0.4750000000000003,-0.56,0.21212121212121215,-0.5714285714285715,-1.4210526315789473,0.6875,0.20930232558139536,-0.9227272727272704,0.3684210526315782,0.6470588235294119,0.06666666666666643,6
0.3249999999999999,-0.72,0.5454545454545455,-0.14285714285714296,-0.6315789473684208,0.1875,-0.20930232558139536,-0.7,-0.10526315789473696,0.29411764705882393,1.133333333333334,6
-0.32500000000000034,-0.40000000000000013,0.12121212121212116,0.4285714285714282,0.10526315789473692,0.625,0.4883720930232558,0.08636363636364783,0.6842105263157892,1.2941176470588238,1.6000000000000003,6
0.9750000000000005,-0.48,0.7575757575757577,0.5714285714285712,-0.10526315789473692,0.0,0.4418604651162791,1.0909090909090817,0.21052631578947392,1.235294117647059,0.13333333333333405,6
-0.17500000000000035,1.44,-0.12121212121212126,0.0,-0.10526315789473692,0.75,0.23255813953488372,-0.18181818181821394,-0.21052631578947392,-0.8235294117647063,-0.1999999999999993,5
0.9250000000000007,-0.40000000000000013,0.4242424242424243,1.5714285714285705,1.2631578947368416,0.75,1.9767441860465116,0.4090909090909183,-0.2631578947368436,0.5882352941176472,0.3333333333333333,5
-0.0750000000000002,1.04,-0.5151515151515151,-0.7142857142857144,0.2631578947368423,0.0,0.6511627906976745,0.18181818181816348,-1.5263157894736847,-0.7647058823529416,-0.2666666666666669,5
0.6750000000000006,-0.08000000000000007,0.7272727272727273,-1.0,1.0,-0.6875,-0.6744186046511628,-0.7818181818182139,-0.15789473684210661,0.17647058823529435,-0.6000000000000002,6
-0.275,0.31999999999999984,0.030303030303030335,-0.4285714285714288,0.05263157894736846,0.4375,0.627906976744186,-0.2636363636363774,0.3157894736842109,-0.5294117647058824,-0.13333333333333286,5
-0.0750000000000002,0.2799999999999998,-0.393939393939394,0.14285714285714232,0.15789473684210026,1.0,0.046511627906976744,-0.13636363636367307,-0.10526315789473696,-0.35294117647058804,-0.39999999999999974,5
-0.4750000000000003,0.56,-0.7575757575757577,-0.5714285714285715,-1.157894736842105,-0.5625,-0.6511627906976745,-0.9727272727272956,0.3684210526315782,-0.4117647058823528,0.7333333333333331,5
-0.275,-0.040000000000000036,-0.06060606060606058,-1.0,-0.8421052631578946,0.3125,0.6976744186046512,-0.41818181818183653,-0.05263157894736965,-0.05882352941176478,-0.1999999999999993,5
-0.37500000000000017,0.8799999999999999,-0.5454545454545455,0.8571428571428564,0.5263157894736838,0.9375,1.1162790697674418,0.1045454545454339,-0.47368421052631515,-0.5294117647058824,0.2666666666666669,5
0.7250000000000004,-0.6800000000000002,0.4242424242424243,0.9999999999999993,0.05263157894736846,1.0,0.0,0.5272727272727044,0.052631578947367315,0.11764705882352956,0.2666666666666669,6
0.42500000000000043,0.41999999999999993,-0.18181818181818182,-0.5714285714285715,1.8421052631578947,-0.625,-0.7441860465116279,0.09090909090908174,-0.6315789473684218,-0.11764705882352956,-0.1999999999999993,5
0.02499999999999992,1.2199999999999998,-0.21212121212121215,-0.8571428571428571,-0.2631578947368423,-0.25,1.0,0.0681818181818113,-0.05263157894736965,-0.35294117647058804,-0.39999999999999974,5
2.425000000000001,-0.52,1.0606060606060608,0.0,-0.47368421052631543,-0.25,0.06976744186046512,0.6363636363636226,-1.1578947368421066,0.7058823529411767,0.4666666666666674,7
-0.4750000000000003,0.31999999999999984,-0.7575757575757577,-1.142857142857143,-0.6842105263157893,-0.6875,-0.7441860465116279,0.22727272727270434,0.8421052631578957,0.5294117647058824,-0.39999999999999974,6
-0.12500000000000006,0.19999999999999973,-0.12121212121212126,-0.14285714285714296,-0.15789473684210537,0.4375,2.302325581395349,0.3181818181817861,-0.7894736842105261,0.05882352941176478,-0.4666666666666662,5
-0.275,0.7399999999999998,-0.6060606060606062,0.0,0.42105263157894696,0.3125,0.7209302325581395,-0.09090909090908174,1.0526315789473673,-0.5882352941176472,-0.39999999999999974,6
-0.6750000000000006,0.8199999999999998,-0.5757575757575758,1.1428571428571423,-0.10526315789473692,0.0625,-0.4186046511627907,-0.8227272727272704,0.15789473684210428,0.29411764705882393,0.0,7
-0.42500000000000043,0.56,-0.7575757575757577,2.9999999999999987,0.15789473684210026,-0.6875,-0.6511627906976745,0.5318181818181887,0.894736842105263,-0.9411764705882355,-0.3333333333333333,5
-0.8250000000000005,0.8399999999999999,-0.6969696969696971,0.4285714285714282,-0.6842105263157893,-0.25,0.7674418604651163,-0.4454545454545409,1.4736842105263153,-0.5294117647058824,0.2666666666666669,5
0.6750000000000006,-0.20000000000000018,0.36363636363636365,0.5714285714285712,1.8421052631578947,-0.375,-0.37209302325581395,0.6818181818181634,-0.7368421052631587,0.05882352941176478,-0.39999999999999974,5
-0.9250000000000007,0.6999999999999997,-0.7575757575757577,-0.14285714285714296,-0.7368421052631577,-0.0625,-0.37209302325581395,-0.6318181818181887,1.105263157894737,-0.4705882352941176,-0.06666666666666643,6
-0.4750000000000003,0.16000000000000014,-0.6969696969696971,-0.2857142857142859,-0.10526315789473692,0.9375,0.23255813953488372,0.4090909090909183,1.3157894736842108,0.05882352941176478,0.2666666666666669,6
0.4750000000000003,0.6600000000000001,-0.18181818181818182,0.28571428571428525,0.8421052631578946,1.0,0.0,0.25909090909089305,-0.42105263157894784,0.5882352941176472,-0.39999999999999974,5
1.4750000000000008,-0.1200000000000001,0.5757575757575758,0.5714285714285712,0.10526315789473692,0.0,-0.046511627906976744,2.9545454545455097,0.052631578947367315,0.0,1.2666666666666668,6
-0.0750000000000002,-0.3600000000000001,0.21212121212121215,-0.2857142857142859,0.21052631578947384,0.4375,0.32558139534883723,-0.21818181818183655,0.3684210526315782,1.0000000000000007,1.2666666666666668,5
-0.37500000000000017,1.46,-0.7575757575757577,-0.8571428571428571,0.2631578947368423,-0.5625,-0.5581395348837209,0.22727272727270434,1.0526315789473673,-0.4117647058823528,-0.4666666666666662,5
0.42500000000000043,-0.1200000000000001,-0.030303030303030335,-0.5714285714285715,1.5789473684210524,-0.625,-0.7209302325581395,0.04545454545454087,-0.6315789473684218,-0.23529411764705913,-0.39999999999999974,5
0.5250000000000001,-0.72,0.4242424242424243,-0.2857142857142859,-0.7894736842105262,-0.6875,-0.6744186046511628,0.3181818181817861,-0.6842105263157892,-0.23529411764705913,0.39999999999999974,6
0.12499999999999961,-0.1200000000000001,-0.12121212121212126,0.4285714285714282,1.6315789473684208,-0.375,-0.23255813953488372,0.41363636363635214,-0.5263157894736848,0.5294117647058824,-0.7333333333333331,6
-0.42500000000000043,0.52,-0.6969696969696971,-0.14285714285714296,-0.6842105263157893,0.0625,1.0930232558139534,-0.2272727272727548,0.8421052631578957,-0.11764705882352956,-0.39999999999999974,5
-1.3250000000000008,-0.3600000000000001,-0.4848484848484849,-0.5714285714285715,-1.6315789473684208,-0.625,-0.5348837209302325,-1.9000000000000505,1.1578947368421042,0.8823529411764711,1.2666666666666668,7
0.02499999999999992,1.1999999999999997,-0.09090909090909091,0.14285714285714232,0.05263157894736846,-0.3125,0.9767441860465116,-0.009090909090918267,0.0,-0.4705882352941176,-0.39999999999999974,5
1.0250000000000004,0.0,0.24242424242424251,0.28571428571428525,-0.15789473684210537,-0.8125,-0.6976744186046512,0.5,-0.5789473684210521,1.7647058823529422,0.0,6
0.3249999999999999,-0.52,0.06060606060606067,-0.4285714285714288,-1.263157894736842,-0.0625,-0.37209302325581395,-0.7,-0.7894736842105261,1.1176470588235303,0.8000000000000007,5
1.2250000000000005,-0.56,0.9696969696969696,0.14285714285714232,-0.47368421052631543,-0.6875,-0.5581395348837209,0.8636363636363774,-0.9473684210526326,-0.23529411764705913,0.6000000000000002,6
-0.6250000000000003,0.9199999999999999,-0.7272727272727273,-0.2857142857142859,-1.105263157894742,-0.4375,-0.5116279069767442,-1.4000000000000505,1.4736842105263153,-0.17647058823529435,0.5333333333333338,5
0.575,-0.3600000000000001,0.9090909090909093,-0.2857142857142859,-0.10526315789473692,-0.5,-0.4883720930232558,0.4090909090909183,-0.21052631578947392,1.0000000000000007,-0.3333333333333333,6
-0.32500000000000034,0.31999999999999984,-0.06060606060606058,-0.4285714285714288,-0.10526315789473692,0.3125,1.5348837209302326,0.6818181818181634,0.052631578947367315,-0.17647058823529435,-0.5333333333333327,5
0.02499999999999992,1.2799999999999998,0.030303030303030335,-0.14285714285714296,-0.2631578947368423,0.6875,0.3953488372093023,0.4090909090909183,0.47368421052631515,-0.5294117647058824,-0.4666666666666662,5
-0.42500000000000043,0.6799999999999997,-0.7575757575757577,-0.14285714285714296,-1.210526315789479,-0.625,-0.627906976744186,-0.9,0.5263157894736848,0.5882352941176472,1.4666666666666675,6
0.5250000000000001,-0.16000000000000014,0.7272727272727273,4.714285714285713,0.9473684210526264,-0.4375,-0.046511627906976744,2.136363636363673,0.052631578947367315,-0.05882352941176478,0.2666666666666669,6
0.07499999999999976,-0.08000000000000007,0.12121212121212116,0.5714285714285712,0.2631578947368423,0.3125,1.3255813953488371,0.22727272727270434,-0.894736842105263,-0.11764705882352956,-0.39999999999999974,6
2.3250000000000006,-0.040000000000000036,1.2424242424242427,-0.4285714285714288,0.10526315789473692,-0.375,-0.11627906976744186,1.2272727272727044,-1.105263157894737,0.4705882352941176,-0.7333333333333331,6
1.0250000000000004,-0.6000000000000001,0.5151515151515151,-0.2857142857142859,0.0,0.625,-0.20930232558139536,-0.6454545454545408,-0.894736842105263,0.7647058823529416,0.0,8
1.2250000000000005,-1.0,0.8484848484848486,-0.4285714285714288,-0.8421052631578946,-0.625,-0.7441860465116279,-0.3,-0.5789473684210521,3.0588235294117654,0.2666666666666669,6
0.07499999999999976,0.48,-0.09090909090909091,0.4285714285714282,0.894736842105263,1.125,2.302325581395349,0.19090909090908173,-0.5789473684210521,-0.7647058823529416,-0.39999999999999974,5
-1.1750000000000007,0.8799999999999999,-0.6666666666666667,-0.4285714285714288,0.10526315789473692,-0.5625,-0.7209302325581395,-0.7363636363636731,1.3157894736842108,-0.4117647058823528,-0.1999999999999993,5
-0.275,0.3999999999999999,-0.5757575757575758,-0.2857142857142859,0.5263157894736838,0.6875,0.3953488372093023,-0.22272727272727044,1.0526315789473673,0.7058823529411767,0.39999999999999974,6
0.6750000000000006,-0.96,0.7272727272727273,0.4285714285714282,0.15789473684210026,0.0625,1.5348837209302326,0.6818181818181634,-0.3684210526315782,0.0,-0.1999999999999993,5
0.12499999999999961,0.7199999999999998,-0.4848484848484849,1.1428571428571423,-2.1052631578947367,0.0,-0.046511627906976744,1.5681818181818619,0.7894736842105261,0.7647058823529416,-0.6000000000000002,5
0.42500000000000043,0.8199999999999998,-0.09090909090909091,0.4285714285714282,0.3684210526315785,0.125,-0.16279069767441862,1.2272727272727044,-1.105263157894737,-0.35294117647058804,-0.4666666666666662,6
0.12499999999999961,0.1200000000000001,-0.3333333333333333,-0.14285714285714296,-1.210526315789479,-0.125,-0.5116279069767442,-0.8,-0.2631578947368436,-0.11764705882352956,0.6666666666666666,6
0.4750000000000003,-0.24,0.4242424242424243,0.0,0.2631578947368423,0.625,0.3953488372093023,0.18181818181816348,-0.7368421052631587,0.17647058823529435,-0.5333333333333327,5
-1.0750000000000006,0.0,-0.36363636363636365,-0.2857142857142859,-0.21052631578947384,-0.0625,-0.5348837209302325,-0.6454545454545408,1.210526315789474,-0.8235294117647063,0.6000000000000002,4
-0.5750000000000004,0.08000000000000007,-0.6363636363636365,-0.4285714285714288,-0.7894736842105262,0.0,0.9767441860465116,0.7818181818181634,1.6315789473684217,0.4117647058823535,-0.39999999999999974,4
0.12499999999999961,1.42,-0.6060606060606062,0.9999999999999993,0.6842105263157893,0.0,0.9767441860465116,0.31363636363635217,-0.05263157894736965,-1.0000000000000002,0.2666666666666669,5
-0.42500000000000043,-0.76,0.45454545454545464,-1.0,-1.210526315789479,-0.625,-0.6511627906976745,-1.2454545454545913,0.42105263157894784,0.6470588235294119,0.5333333333333338,6
-0.4750000000000003,0.56,-0.7575757575757577,-0.8571428571428571,0.05263157894736846,0.3125,1.5348837209302326,-0.3909090909091322,0.3684210526315782,-0.23529411764705913,-0.1999999999999993,5
-0.37500000000000017,-0.16000000000000014,0.1515151515151515,-0.4285714285714288,-0.5789473684210523,0.25,1.5348837209302326,1.045454545454541,-0.05263157894736965,3.176470588235295,-0.7333333333333331,4
-0.6750000000000006,0.8599999999999999,-0.7575757575757577,0.28571428571428525,-0.7368421052631577,0.0625,-0.09302325581395349,0.4727272727272452,0.8421052631578957,-0.35294117647058804,-0.13333333333333286,5
2.175000000000001,-0.3600000000000001,0.7272727272727273,0.0,1.0,0.8125,0.0,1.045454545454541,-0.9473684210526326,-0.05882352941176478,0.5333333333333338,6
-0.5750000000000004,-0.72,0.06060606060606067,-0.4285714285714288,0.8421052631578946,1.1875,2.511627906976744,0.8363636363636227,0.7368421052631587,1.823529411764707,0.2666666666666669,6
-0.32500000000000034,-1.12,0.24242424242424251,3.1428571428571423,0.7368421052631577,-0.3125,-0.6046511627906976,0.6045454545454338,-0.2631578947368436,-0.17647058823529435,1.0,6
0.9750000000000005,-0.56,0.9090909090909093,-0.7142857142857144,-1.5789473684210524,-0.625,-0.46511627906976744,-0.8636363636363774,-0.21052631578947392,1.0588235294117654,1.4666666666666675,7
-0.5250000000000001,0.2799999999999998,-0.09090909090909091,-0.2857142857142859,0.15789473684210026,0.4375,0.8604651162790697,-0.8636363636363774,0.3684210526315782,-0.05882352941176478,0.39999999999999974,6
2.275000000000001,-0.40000000000000013,1.181818181818182,0.5714285714285712,0.5263157894736838,-0.4375,-0.6046511627906976,0.7818181818181634,-1.210526315789474,0.4705882352941176,0.20000000000000048,6
0.3749999999999997,-0.20000000000000018,-0.18181818181818182,2.5714285714285707,0.47368421052631543,-0.625,-0.6976744186046512,-0.2272727272727548,-0.05263157894736965,0.17647058823529435,-0.5333333333333327,6
-0.2250000000000002,0.2799999999999998,-0.6969696969696971,-0.14285714285714296,-0.4210526315789477,0.5,1.0232558139534884,-0.6,0.15789473684210428,-0.4117647058823528,0.5333333333333338,6
0.8749999999999999,-0.28,0.7272727272727273,0.4285714285714282,-0.05263157894736846,0.3125,1.744186046511628,0.6818181818181634,-1.1578947368421066,-0.23529411764705913,-0.4666666666666662,6
-0.02499999999999992,0.31999999999999984,0.7272727272727273,0.9999999999999993,0.05263157894736846,0.4375,0.5348837209302325,1.5545454545454087,1.0,-0.7058823529411767,-0.39999999999999974,5
-0.2250000000000002,0.52,-0.6969696969696971,0.28571428571428525,1.210526315789473,-0.6875,-0.813953488372093,-0.7818181818182139,0.3157894736842109,0.05882352941176478,0.4666666666666674,6
-0.37500000000000017,0.6000000000000001,-0.7575757575757577,0.14285714285714232,-1.0526315789473684,0.1875,0.13953488372093023,-1.9454545454545913,0.21052631578947392,-0.8235294117647063,0.6000000000000002,5
0.6750000000000006,-1.0,0.8484848484848486,4.1428571428571415,-0.2631578947368423,-0.3125,-0.13953488372093023,-0.6454545454545408,-0.5789473684210521,0.9411764705882358,0.6000000000000002,7
-0.5750000000000004,1.1,-0.7575757575757577,-0.7142857142857144,-2.1052631578947367,0.125,-0.13953488372093023,-0.681818181818214,0.26315789473684126,-0.5294117647058824,0.5333333333333338,5
0.575,-0.72,0.24242424242424251,1.7142857142857135,-0.31578947368421073,0.875,1.1162790697674418,-0.48181818181821395,0.21052631578947392,0.11764705882352956,0.4666666666666674,5
0.575,0.8999999999999999,0.3333333333333333,-0.2857142857142859,0.2631578947368423,-0.625,-0.5348837209302325,0.7272727272727043,-0.21052631578947392,-0.7647058823529416,-0.7333333333333331,5
1.975000000000001,-0.8400000000000001,0.7272727272727273,0.9999999999999993,1.105263157894737,-0.625,-0.5581395348837209,-0.2272727272727548,-0.8421052631578957,0.5294117647058824,0.06666666666666643,8
0.02499999999999992,-0.8,0.8181818181818183,0.28571428571428525,1.210526315789473,-0.5625,-0.7441860465116279,-0.10454545454548436,-0.42105263157894784,-0.05882352941176478,-0.06666666666666643,6
0.6249999999999998,-0.24,-0.030303030303030335,1.7142857142857135,-0.10526315789473692,0.0,0.046511627906976744,0.8636363636363774,-1.0,0.23529411764705913,0.6000000000000002,7
1.0250000000000004,-0.96,0.5757575757575758,-0.4285714285714288,-0.3684210526315792,0.5625,1.2790697674418605,0.04545454545454087,-0.47368421052631515,7.882352941176473,0.2666666666666669,5
0.3249999999999999,-0.8,0.5454545454545455,0.14285714285714232,0.7368421052631577,0.625,0.16279069767441862,0.29090909090908174,-0.2631578947368436,0.7058823529411767,0.4666666666666674,5
-0.32500000000000034,0.3999999999999999,-0.7575757575757577,-1.142857142857143,-0.5789473684210523,0.5625,-0.046511627906976744,-0.5,0.6842105263157892,-0.17647058823529435,-0.2666666666666669,5
-0.4750000000000003,0.6600000000000001,-0.7272727272727273,0.0,-1.263157894736842,-0.3125,0.0,-0.6,0.10526315789473696,2.0000000000000004,0.6666666666666666,5
-0.4750000000000003,0.3999999999999999,-0.5757575757575758,-0.8571428571428571,-0.15789473684210537,0.4375,0.0,-0.18181818181821394,0.3684210526315782,1.1176470588235303,-0.39999999999999974,6
0.9250000000000007,1.12,-0.4242424242424243,0.28571428571428525,0.21052631578947384,-0.75,-0.8372093023255814,-0.009090909090918267,-0.5263157894736848,-0.23529411764705913,-0.1999999999999993,5
0.17500000000000035,-0.08000000000000007,0.7272727272727273,0.14285714285714232,6.63157894736842,-0.6875,-0.6976744186046512,0.4090909090909183,-0.6315789473684218,-0.35294117647058804,-0.39999999999999974,5
-0.4750000000000003,0.0,-0.3333333333333333,-0.14285714285714296,0.6315789473684208,1.34375,0.23255813953488372,0.19090909090908173,1.210526315789474,0.0,-0.13333333333333286,6
-0.4750000000000003,0.8799999999999999,-0.7575757575757577,0.5714285714285712,0.7368421052631577,-0.6875,-0.7441860465116279,-1.6090909090909182,0.47368421052631515,0.11764705882352956,1.2666666666666668,6
-0.0750000000000002,0.56,0.030303030303030335,-0.4285714285714288,0.21052631578947384,-0.3125,0.4883720930232558,-0.23636363636367305,0.3684210526315782,-0.05882352941176478,-0.7333333333333331,5
-0.12500000000000006,0.31999999999999984,0.030303030303030335,-0.2857142857142859,0.0,0.8125,0.20930232558139536,-0.19090909090908173,0.0,-0.35294117647058804,-0.1999999999999993,4
